long,lat,order,hole,piece,id,group,percent,h
-29385.36788194059,-111824.99342450331,886,FALSE,1,homerange,homerange.1,75,10000
-30127.587644574043,-112728.75898418785,887,FALSE,1,homerange,homerange.1,75,10000
-30385.36788194059,-113046.40428506228,888,FALSE,1,homerange,homerange.1,75,10000
-30913.008974507982,-113728.75898418785,889,FALSE,1,homerange,homerange.1,75,10000
-31385.36788194059,-114342.82829691634,890,FALSE,1,homerange,homerange.1,75,10000
-31688.283219671674,-114728.75898418785,891,FALSE,1,homerange,homerange.1,75,10000
-32385.36788194059,-115643.9300626695,892,FALSE,1,homerange,homerange.1,75,10000
-32452.446726455197,-115728.75898418785,893,FALSE,1,homerange,homerange.1,75,10000
-33270.99133638766,-116728.75898418785,894,FALSE,1,homerange,homerange.1,75,10000
-33385.36788194059,-116865.70902865884,895,FALSE,1,homerange,homerange.1,75,10000
-34134.84416933172,-117728.75898418785,896,FALSE,1,homerange,homerange.1,75,10000
-34385.36788194059,-118020.27567619353,897,FALSE,1,homerange,homerange.1,75,10000
-35026.44389088017,-118728.75898418785,898,FALSE,1,homerange,homerange.1,75,10000
-35385.36788194059,-119117.82005155068,899,FALSE,1,homerange,homerange.1,75,10000
-35993.99599458544,-119728.75898418785,900,FALSE,1,homerange,homerange.1,75,10000
-36385.36788194059,-120113.61288884966,901,FALSE,1,homerange,homerange.1,75,10000
-37078.934345853515,-120728.75898418785,902,FALSE,1,homerange,homerange.1,75,10000
-37385.36788194059,-120999.00810630234,903,FALSE,1,homerange,homerange.1,75,10000
-38287.074591783705,-121728.75898418785,904,FALSE,1,homerange,homerange.1,75,10000
-38385.36788194059,-121804.6009523847,905,FALSE,1,homerange,homerange.1,75,10000
-39385.36788194059,-122445.31668200888,906,FALSE,1,homerange,homerange.1,75,10000
-39893.14546339846,-122728.75898418785,907,FALSE,1,homerange,homerange.1,75,10000
-40385.36788194059,-122988.52282177098,908,FALSE,1,homerange,homerange.1,75,10000
-41385.36788194059,-123432.43370874641,909,FALSE,1,homerange,homerange.1,75,10000
-42191.463610030885,-123728.75898418785,910,FALSE,1,homerange,homerange.1,75,10000
-42385.36788194059,-123794.45829853934,911,FALSE,1,homerange,homerange.1,75,10000
-43385.36788194059,-124005.01119680294,912,FALSE,1,homerange,homerange.1,75,10000
-44385.36788194059,-124141.52127791746,913,FALSE,1,homerange,homerange.1,75,10000
-45385.36788194059,-124202.58392032298,914,FALSE,1,homerange,homerange.1,75,10000
-46385.36788194059,-124184.8177153039,915,FALSE,1,homerange,homerange.1,75,10000
-47385.36788194059,-124088.58157166757,916,FALSE,1,homerange,homerange.1,75,10000
-48385.36788194059,-123923.17818299492,917,FALSE,1,homerange,homerange.1,75,10000
-49251.41518049495,-123728.75898418785,918,FALSE,1,homerange,homerange.1,75,10000
-49385.36788194059,-123697.13290152125,919,FALSE,1,homerange,homerange.1,75,10000
-50385.36788194059,-123361.31507882642,920,FALSE,1,homerange,homerange.1,75,10000
-51385.36788194059,-122987.1107102054,921,FALSE,1,homerange,homerange.1,75,10000
-51975.05787326338,-122728.75898418785,922,FALSE,1,homerange,homerange.1,75,10000
-52385.36788194059,-122532.12163990975,923,FALSE,1,homerange,homerange.1,75,10000
-53385.36788194059,-121999.10648986141,924,FALSE,1,homerange,homerange.1,75,10000
-53838.96320482748,-121728.75898418785,925,FALSE,1,homerange,homerange.1,75,10000
-54385.36788194059,-121376.97215950373,926,FALSE,1,homerange,homerange.1,75,10000
-55370.519235930566,-120728.75898418785,927,FALSE,1,homerange,homerange.1,75,10000
-55385.36788194059,-120718.2901334707,928,FALSE,1,homerange,homerange.1,75,10000
-56385.36788194059,-119931.90159834712,929,FALSE,1,homerange,homerange.1,75,10000
-56629.799250506636,-119728.75898418785,930,FALSE,1,homerange,homerange.1,75,10000
-57385.36788194059,-119073.69367248907,931,FALSE,1,homerange,homerange.1,75,10000
-57768.754498051276,-118728.75898418785,932,FALSE,1,homerange,homerange.1,75,10000
-58385.36788194059,-118140.61525767641,933,FALSE,1,homerange,homerange.1,75,10000
-58815.539555092575,-117728.75898418785,934,FALSE,1,homerange,homerange.1,75,10000
-59385.36788194059,-117154.82389575416,935,FALSE,1,homerange,homerange.1,75,10000
-59808.92483861951,-116728.75898418785,936,FALSE,1,homerange,homerange.1,75,10000
-60385.36788194059,-116127.03521688166,937,FALSE,1,homerange,homerange.1,75,10000
-60770.14638731572,-115728.75898418785,938,FALSE,1,homerange,homerange.1,75,10000
-61385.36788194059,-115077.86983143806,939,FALSE,1,homerange,homerange.1,75,10000
-61729.852457115,-114728.75898418785,940,FALSE,1,homerange,homerange.1,75,10000
-62385.36788194059,-114039.74055247585,941,FALSE,1,homerange,homerange.1,75,10000
-62713.42395604681,-113728.75898418785,942,FALSE,1,homerange,homerange.1,75,10000
-63385.36788194059,-113065.74364827784,943,FALSE,1,homerange,homerange.1,75,10000
-63766.811002606046,-112728.75898418785,944,FALSE,1,homerange,homerange.1,75,10000
-64385.36788194059,-112166.89552137216,945,FALSE,1,homerange,homerange.1,75,10000
-64945.32691894975,-111728.75898418785,946,FALSE,1,homerange,homerange.1,75,10000
-65385.36788194059,-111361.86432409621,947,FALSE,1,homerange,homerange.1,75,10000
-66295.41324015152,-110728.75898418785,948,FALSE,1,homerange,homerange.1,75,10000
-66385.36788194059,-110663.00777668213,949,FALSE,1,homerange,homerange.1,75,10000
-67385.36788194059,-109998.70592921667,950,FALSE,1,homerange,homerange.1,75,10000
-67882.34854111722,-109728.75898418785,951,FALSE,1,homerange,homerange.1,75,10000
-68385.36788194059,-109426.83554404056,952,FALSE,1,homerange,homerange.1,75,10000
-69385.36788194059,-108880.29349096524,953,FALSE,1,homerange,homerange.1,75,10000
-69677.69432428137,-108728.75898418785,954,FALSE,1,homerange,homerange.1,75,10000
-70385.36788194059,-108314.4454226349,955,FALSE,1,homerange,homerange.1,75,10000
-71385.36788194059,-107756.33039030673,956,FALSE,1,homerange,homerange.1,75,10000
-71430.145040674,-107728.75898418785,957,FALSE,1,homerange,homerange.1,75,10000
-72385.36788194059,-107075.0208931735,958,FALSE,1,homerange,homerange.1,75,10000
-72873.60168356537,-106728.75898418785,959,FALSE,1,homerange,homerange.1,75,10000
-73385.36788194059,-106325.38481536187,960,FALSE,1,homerange,homerange.1,75,10000
-74058.6250286376,-105728.75898418785,961,FALSE,1,homerange,homerange.1,75,10000
-74385.36788194059,-105403.99039153209,962,FALSE,1,homerange,homerange.1,75,10000
-74978.82377394589,-104728.75898418785,963,FALSE,1,homerange,homerange.1,75,10000
-75385.36788194059,-104210.59407916213,964,FALSE,1,homerange,homerange.1,75,10000
-75711.40690770709,-103728.75898418785,965,FALSE,1,homerange,homerange.1,75,10000
-76338.49359762121,-102728.75898418785,966,FALSE,1,homerange,homerange.1,75,10000
-76385.36788194059,-102640.77277059479,967,FALSE,1,homerange,homerange.1,75,10000
-76790.48403038614,-101728.75898418785,968,FALSE,1,homerange,homerange.1,75,10000
-77184.10493490727,-100728.75898418785,969,FALSE,1,homerange,homerange.1,75,10000
-77385.36788194059,-100134.96280420385,970,FALSE,1,homerange,homerange.1,75,10000
-77498.87154847379,-99728.75898418785,971,FALSE,1,homerange,homerange.1,75,10000
-77712.09816416382,-98728.75898418785,972,FALSE,1,homerange,homerange.1,75,10000
-77881.39860180923,-97728.75898418785,973,FALSE,1,homerange,homerange.1,75,10000
-78018.93929577338,-96728.75898418785,974,FALSE,1,homerange,homerange.1,75,10000
-78120.44798923934,-95728.75898418785,975,FALSE,1,homerange,homerange.1,75,10000
-78197.49007012088,-94728.75898418785,976,FALSE,1,homerange,homerange.1,75,10000
-78256.47126264071,-93728.75898418785,977,FALSE,1,homerange,homerange.1,75,10000
-78319.32765731355,-92728.75898418785,978,FALSE,1,homerange,homerange.1,75,10000
-78368.57618289653,-91728.75898418785,979,FALSE,1,homerange,homerange.1,75,10000
-78385.36788194059,-91511.13171596777,980,FALSE,1,homerange,homerange.1,75,10000
-78437.16075317336,-90728.75898418785,981,FALSE,1,homerange,homerange.1,75,10000
-78516.76450196258,-89728.75898418785,982,FALSE,1,homerange,homerange.1,75,10000
-78622.278606237,-88728.75898418785,983,FALSE,1,homerange,homerange.1,75,10000
-78765.97044517448,-87728.75898418785,984,FALSE,1,homerange,homerange.1,75,10000
-78955.05625614582,-86728.75898418785,985,FALSE,1,homerange,homerange.1,75,10000
-79202.78135910528,-85728.75898418785,986,FALSE,1,homerange,homerange.1,75,10000
-79385.36788194059,-85106.90122728892,987,FALSE,1,homerange,homerange.1,75,10000
-79486.17809935579,-84728.75898418785,988,FALSE,1,homerange,homerange.1,75,10000
-79787.23370848196,-83728.75898418785,989,FALSE,1,homerange,homerange.1,75,10000
-80154.96814480299,-82728.75898418785,990,FALSE,1,homerange,homerange.1,75,10000
-80385.36788194059,-82187.71936723647,991,FALSE,1,homerange,homerange.1,75,10000
-80570.15831102694,-81728.75898418785,992,FALSE,1,homerange,homerange.1,75,10000
-81018.49908449923,-80728.75898418785,993,FALSE,1,homerange,homerange.1,75,10000
-81385.36788194059,-80044.84210589135,994,FALSE,1,homerange,homerange.1,75,10000
-81552.49445905548,-79728.75898418785,995,FALSE,1,homerange,homerange.1,75,10000
-82119.36206378145,-78728.75898418785,996,FALSE,1,homerange,homerange.1,75,10000
-82385.36788194059,-78318.48525458628,997,FALSE,1,homerange,homerange.1,75,10000
-82761.62859689734,-77728.75898418785,998,FALSE,1,homerange,homerange.1,75,10000
-83385.36788194059,-76883.22659460644,999,FALSE,1,homerange,homerange.1,75,10000
-83503.3229751577,-76728.75898418785,1000,FALSE,1,homerange,homerange.1,75,10000
-84319.07628002543,-75728.75898418785,1001,FALSE,1,homerange,homerange.1,75,10000
-84385.36788194059,-75652.7997078945,1002,FALSE,1,homerange,homerange.1,75,10000
-85216.98013978095,-74728.75898418785,1003,FALSE,1,homerange,homerange.1,75,10000
-85385.36788194059,-74556.02749490137,1004,FALSE,1,homerange,homerange.1,75,10000
-86238.11798851074,-73728.75898418785,1005,FALSE,1,homerange,homerange.1,75,10000
-86385.36788194059,-73592.61881076205,1006,FALSE,1,homerange,homerange.1,75,10000
-87385.36788194059,-72730.0471156501,1007,FALSE,1,homerange,homerange.1,75,10000
-87386.89802697375,-72728.75898418785,1008,FALSE,1,homerange,homerange.1,75,10000
-88385.36788194059,-71913.20245199415,1009,FALSE,1,homerange,homerange.1,75,10000
-88625.80428853117,-71728.75898418785,1010,FALSE,1,homerange,homerange.1,75,10000
-89385.36788194059,-71159.51799994725,1011,FALSE,1,homerange,homerange.1,75,10000
-90005.9558724537,-70728.75898418785,1012,FALSE,1,homerange,homerange.1,75,10000
-90385.36788194059,-70457.48638690828,1013,FALSE,1,homerange,homerange.1,75,10000
-91385.36788194059,-69815.1682905103,1014,FALSE,1,homerange,homerange.1,75,10000
-91519.14408316949,-69728.75898418785,1015,FALSE,1,homerange,homerange.1,75,10000
-92385.36788194059,-69160.80544872498,1016,FALSE,1,homerange,homerange.1,75,10000
-93128.85241826205,-68728.75898418785,1017,FALSE,1,homerange,homerange.1,75,10000
-93385.36788194059,-68568.32739693955,1018,FALSE,1,homerange,homerange.1,75,10000
-94385.36788194059,-67990.60203984677,1019,FALSE,1,homerange,homerange.1,75,10000
-94877.22211396041,-67728.75898418785,1020,FALSE,1,homerange,homerange.1,75,10000
-95385.36788194059,-67432.95595414117,1021,FALSE,1,homerange,homerange.1,75,10000
-96385.36788194059,-66919.02748238266,1022,FALSE,1,homerange,homerange.1,75,10000
-96783.66221837926,-66728.75898418785,1023,FALSE,1,homerange,homerange.1,75,10000
-97385.36788194059,-66409.56602064853,1024,FALSE,1,homerange,homerange.1,75,10000
-98385.36788194059,-65943.02801730421,1025,FALSE,1,homerange,homerange.1,75,10000
-98902.180068256,-65728.75898418785,1026,FALSE,1,homerange,homerange.1,75,10000
-99385.36788194059,-65497.0350362567,1027,FALSE,1,homerange,homerange.1,75,10000
-100385.36788194059,-65069.43168109154,1028,FALSE,1,homerange,homerange.1,75,10000
-101321.55543293481,-64728.75898418785,1029,FALSE,1,homerange,homerange.1,75,10000
-101385.36788194059,-64700.47256705182,1030,FALSE,1,homerange,homerange.1,75,10000
-102385.36788194059,-64291.88437718629,1031,FALSE,1,homerange,homerange.1,75,10000
-103385.36788194059,-63936.12109092744,1032,FALSE,1,homerange,homerange.1,75,10000
-104028.00210475366,-63728.75898418785,1033,FALSE,1,homerange,homerange.1,75,10000
-104385.36788194059,-63583.10773731892,1034,FALSE,1,homerange,homerange.1,75,10000
-105385.36788194059,-63173.23379196543,1035,FALSE,1,homerange,homerange.1,75,10000
-106385.36788194059,-62810.21327644302,1036,FALSE,1,homerange,homerange.1,75,10000
-106589.83077340563,-62728.75898418785,1037,FALSE,1,homerange,homerange.1,75,10000
-107385.36788194059,-62311.75453995615,1038,FALSE,1,homerange,homerange.1,75,10000
-108385.36788194059,-61809.57146918145,1039,FALSE,1,homerange,homerange.1,75,10000
-108532.20640588744,-61728.75898418785,1040,FALSE,1,homerange,homerange.1,75,10000
-109385.36788194059,-61107.03653681706,1041,FALSE,1,homerange,homerange.1,75,10000
-109874.59518821622,-60728.75898418785,1042,FALSE,1,homerange,homerange.1,75,10000
-110385.36788194059,-60211.9702727057,1043,FALSE,1,homerange,homerange.1,75,10000
-110836.04815672999,-59728.75898418785,1044,FALSE,1,homerange,homerange.1,75,10000
-111385.36788194059,-58872.77813787814,1045,FALSE,1,homerange,homerange.1,75,10000
-111385.36788194059,-58872.77813787814,1046,FALSE,1,homerange,homerange.1,75,10000
30614.63211805941,84883.69245038138,1047,FALSE,2,homerange,homerange.2,75,10000
30518.788596370196,85271.24101581215,1048,FALSE,2,homerange,homerange.2,75,10000
30425.463113184556,86271.24101581215,1049,FALSE,2,homerange,homerange.2,75,10000
30462.40666268188,87271.24101581215,1050,FALSE,2,homerange,homerange.2,75,10000
30614.63211805941,88154.73315291246,1051,FALSE,2,homerange,homerange.2,75,10000
30641.25003306103,88271.24101581215,1052,FALSE,2,homerange,homerange.2,75,10000
31074.30574254162,89271.24101581215,1053,FALSE,2,homerange,homerange.2,75,10000
31614.63211805941,90177.4565705438,1054,FALSE,2,homerange,homerange.2,75,10000
31690.17931710278,90271.24101581215,1055,FALSE,2,homerange,homerange.2,75,10000
32614.63211805941,91153.8068472372,1056,FALSE,2,homerange,homerange.2,75,10000
32789.072796424014,91271.24101581215,1057,FALSE,2,homerange,homerange.2,75,10000
33614.63211805941,91685.94404243067,1058,FALSE,2,homerange,homerange.2,75,10000
34614.63211805941,92031.87792163371,1059,FALSE,2,homerange,homerange.2,75,10000
35614.63211805941,92162.39606732845,1060,FALSE,2,homerange,homerange.2,75,10000
36614.63211805941,92068.48267783222,1061,FALSE,2,homerange,homerange.2,75,10000
37614.63211805941,91788.05133420228,1062,FALSE,2,homerange,homerange.2,75,10000
38614.63211805941,91354.8557508028,1063,FALSE,2,homerange,homerange.2,75,10000
38744.19379397835,91271.24101581215,1064,FALSE,2,homerange,homerange.2,75,10000
39614.63211805941,90580.98853521519,1065,FALSE,2,homerange,homerange.2,75,10000
39934.9036749437,90271.24101581215,1066,FALSE,2,homerange,homerange.2,75,10000
40614.63211805941,89492.09775860768,1067,FALSE,2,homerange,homerange.2,75,10000
40772.16071570765,89271.24101581215,1068,FALSE,2,homerange,homerange.2,75,10000
41354.05922135703,88271.24101581215,1069,FALSE,2,homerange,homerange.2,75,10000
41614.63211805941,87722.70976399673,1070,FALSE,2,homerange,homerange.2,75,10000
41788.2964114546,87271.24101581215,1071,FALSE,2,homerange,homerange.2,75,10000
42078.057555387924,86271.24101581215,1072,FALSE,2,homerange,homerange.2,75,10000
42302.17551596265,85271.24101581215,1073,FALSE,2,homerange,homerange.2,75,10000
42462.44243405674,84271.24101581215,1074,FALSE,2,homerange,homerange.2,75,10000
42547.61908632414,83271.24101581215,1075,FALSE,2,homerange,homerange.2,75,10000
42579.90439944929,82271.24101581215,1076,FALSE,2,homerange,homerange.2,75,10000
42588.25597120356,81271.24101581215,1077,FALSE,2,homerange,homerange.2,75,10000
42591.55776838273,80271.24101581215,1078,FALSE,2,homerange,homerange.2,75,10000
42614.63211805941,79744.69164828425,1079,FALSE,2,homerange,homerange.2,75,10000
42634.69108042337,79271.24101581215,1080,FALSE,2,homerange,homerange.2,75,10000
42855.91703228341,78271.24101581215,1081,FALSE,2,homerange,homerange.2,75,10000
43504.33277940905,77271.24101581215,1082,FALSE,2,homerange,homerange.2,75,10000
43614.63211805941,77192.18568306642,1083,FALSE,2,homerange,homerange.2,75,10000
44614.63211805941,76622.19338775786,1084,FALSE,2,homerange,homerange.2,75,10000
45546.4079331227,76271.24101581215,1085,FALSE,2,homerange,homerange.2,75,10000
45614.63211805941,76252.97107376107,1086,FALSE,2,homerange,homerange.2,75,10000
46614.63211805941,75973.85243833669,1087,FALSE,2,homerange,homerange.2,75,10000
47614.63211805941,75750.0612844826,1088,FALSE,2,homerange,homerange.2,75,10000
48614.63211805941,75561.782174322,1089,FALSE,2,homerange,homerange.2,75,10000
49614.63211805941,75417.738866994,1090,FALSE,2,homerange,homerange.2,75,10000
50614.63211805941,75280.35729945985,1091,FALSE,2,homerange,homerange.2,75,10000
50685.17745392301,75271.24101581215,1092,FALSE,2,homerange,homerange.2,75,10000
51614.63211805941,75152.75811793095,1093,FALSE,2,homerange,homerange.2,75,10000
52614.63211805941,75036.26478090559,1094,FALSE,2,homerange,homerange.2,75,10000
53614.63211805941,74927.2016021397,1095,FALSE,2,homerange,homerange.2,75,10000
54614.63211805941,74834.16804123516,1096,FALSE,2,homerange,homerange.2,75,10000
55614.63211805941,74761.85091129986,1097,FALSE,2,homerange,homerange.2,75,10000
56614.63211805941,74705.99047234944,1098,FALSE,2,homerange,homerange.2,75,10000
57614.63211805941,74671.3998861971,1099,FALSE,2,homerange,homerange.2,75,10000
58614.63211805941,74652.49125730897,1100,FALSE,2,homerange,homerange.2,75,10000
59614.63211805941,74669.8320825902,1101,FALSE,2,homerange,homerange.2,75,10000
60614.63211805941,74724.0399292387,1102,FALSE,2,homerange,homerange.2,75,10000
61614.63211805941,74838.75104860113,1103,FALSE,2,homerange,homerange.2,75,10000
62614.63211805941,75034.47939996926,1104,FALSE,2,homerange,homerange.2,75,10000
63393.6940541234,75271.24101581215,1105,FALSE,2,homerange,homerange.2,75,10000
63614.63211805941,75333.21497609584,1106,FALSE,2,homerange,homerange.2,75,10000
64614.63211805941,75671.2328549885,1107,FALSE,2,homerange,homerange.2,75,10000
65614.63211805941,76196.4612697391,1108,FALSE,2,homerange,homerange.2,75,10000
65729.66201332361,76271.24101581215,1109,FALSE,2,homerange,homerange.2,75,10000
66614.63211805941,76809.00623760383,1110,FALSE,2,homerange,homerange.2,75,10000
67191.13573621518,77271.24101581215,1111,FALSE,2,homerange,homerange.2,75,10000
67614.63211805941,77607.98298882597,1112,FALSE,2,homerange,homerange.2,75,10000
68294.89210061521,78271.24101581215,1113,FALSE,2,homerange,homerange.2,75,10000
68614.63211805941,78587.22598964932,1114,FALSE,2,homerange,homerange.2,75,10000
69209.54062404472,79271.24101581215,1115,FALSE,2,homerange,homerange.2,75,10000
69614.63211805941,79749.85178724768,1116,FALSE,2,homerange,homerange.2,75,10000
70009.9052618738,80271.24101581215,1117,FALSE,2,homerange,homerange.2,75,10000
70614.63211805941,81158.75328077438,1118,FALSE,2,homerange,homerange.2,75,10000
70686.10274151804,81271.24101581215,1119,FALSE,2,homerange,homerange.2,75,10000
71323.53300501306,82271.24101581215,1120,FALSE,2,homerange,homerange.2,75,10000
71614.63211805941,82733.98667034054,1121,FALSE,2,homerange,homerange.2,75,10000
71929.18096164841,83271.24101581215,1122,FALSE,2,homerange,homerange.2,75,10000
72465.91617159123,84271.24101581215,1123,FALSE,2,homerange,homerange.2,75,10000
72614.63211805941,84524.62845875959,1124,FALSE,2,homerange,homerange.2,75,10000
73026.09855713231,85271.24101581215,1125,FALSE,2,homerange,homerange.2,75,10000
73533.45158971837,86271.24101581215,1126,FALSE,2,homerange,homerange.2,75,10000
73614.63211805941,86413.15297973044,1127,FALSE,2,homerange,homerange.2,75,10000
74088.89356154522,87271.24101581215,1128,FALSE,2,homerange,homerange.2,75,10000
74614.63211805941,88264.53031513758,1129,FALSE,2,homerange,homerange.2,75,10000
74618.29447102174,88271.24101581215,1130,FALSE,2,homerange,homerange.2,75,10000
75203.23366233168,89271.24101581215,1131,FALSE,2,homerange,homerange.2,75,10000
75614.63211805941,89963.31047249166,1132,FALSE,2,homerange,homerange.2,75,10000
75802.73178394367,90271.24101581215,1133,FALSE,2,homerange,homerange.2,75,10000
76424.9644614269,91271.24101581215,1134,FALSE,2,homerange,homerange.2,75,10000
76614.63211805941,91544.93320864199,1135,FALSE,2,homerange,homerange.2,75,10000
77125.83038105856,92271.24101581215,1136,FALSE,2,homerange,homerange.2,75,10000
77614.63211805941,92935.87402015232,1137,FALSE,2,homerange,homerange.2,75,10000
77874.24320033293,93271.24101581215,1138,FALSE,2,homerange,homerange.2,75,10000
78614.63211805941,94198.84174093894,1139,FALSE,2,homerange,homerange.2,75,10000
78677.13867044193,94271.24101581215,1140,FALSE,2,homerange,homerange.2,75,10000
79583.7353364332,95271.24101581215,1141,FALSE,2,homerange,homerange.2,75,10000
79614.63211805941,95303.1318390967,1142,FALSE,2,homerange,homerange.2,75,10000
80614.63211805941,96267.46060999137,1143,FALSE,2,homerange,homerange.2,75,10000
80618.7901268436,96271.24101581215,1144,FALSE,2,homerange,homerange.2,75,10000
81614.63211805941,97105.27792037932,1145,FALSE,2,homerange,homerange.2,75,10000
81824.62992700377,97271.24101581215,1146,FALSE,2,homerange,homerange.2,75,10000
82614.63211805941,97846.77739465269,1147,FALSE,2,homerange,homerange.2,75,10000
83225.77401031717,98271.24101581215,1148,FALSE,2,homerange,homerange.2,75,10000
83614.63211805941,98530.90040828729,1149,FALSE,2,homerange,homerange.2,75,10000
84614.63211805941,99099.60333354604,1150,FALSE,2,homerange,homerange.2,75,10000
84940.76289126693,99271.24101581215,1151,FALSE,2,homerange,homerange.2,75,10000
85614.63211805941,99606.09364758845,1152,FALSE,2,homerange,homerange.2,75,10000
86614.63211805941,100026.27620407763,1153,FALSE,2,homerange,homerange.2,75,10000
87237.05233275589,100271.24101581215,1154,FALSE,2,homerange,homerange.2,75,10000
87614.63211805941,100413.98985938453,1155,FALSE,2,homerange,homerange.2,75,10000
88614.63211805941,100700.44312680897,1156,FALSE,2,homerange,homerange.2,75,10000
89614.63211805941,100928.80096279088,1157,FALSE,2,homerange,homerange.2,75,10000
90614.63211805941,101123.06809237855,1158,FALSE,2,homerange,homerange.2,75,10000
91614.63211805941,101257.64598661171,1159,FALSE,2,homerange,homerange.2,75,10000
91812.07418363185,101271.24101581215,1160,FALSE,2,homerange,homerange.2,75,10000
92614.63211805941,101324.3393819047,1161,FALSE,2,homerange,homerange.2,75,10000
93614.63211805941,101334.88599669808,1162,FALSE,2,homerange,homerange.2,75,10000
94614.63211805941,101286.39795684216,1163,FALSE,2,homerange,homerange.2,75,10000
94749.45083632159,101271.24101581215,1164,FALSE,2,homerange,homerange.2,75,10000
95614.63211805941,101171.02078390235,1165,FALSE,2,homerange,homerange.2,75,10000
96614.63211805941,100987.56218486652,1166,FALSE,2,homerange,homerange.2,75,10000
97614.63211805941,100770.64185617185,1167,FALSE,2,homerange,homerange.2,75,10000
98614.63211805941,100497.50127622101,1168,FALSE,2,homerange,homerange.2,75,10000
99252.27011236259,100271.24101581215,1169,FALSE,2,homerange,homerange.2,75,10000
99614.63211805941,100133.58340633627,1170,FALSE,2,homerange,homerange.2,75,10000
100614.63211805941,99701.23634544107,1171,FALSE,2,homerange,homerange.2,75,10000
101504.03004431113,99271.24101581215,1172,FALSE,2,homerange,homerange.2,75,10000
101614.63211805941,99212.82626826012,1173,FALSE,2,homerange,homerange.2,75,10000
102614.63211805941,98610.94103882236,1174,FALSE,2,homerange,homerange.2,75,10000
103114.60261518715,98271.24101581215,1175,FALSE,2,homerange,homerange.2,75,10000
103614.63211805941,97912.01469870414,1176,FALSE,2,homerange,homerange.2,75,10000
104450.39660301399,97271.24101581215,1177,FALSE,2,homerange,homerange.2,75,10000
104614.63211805941,97132.6003513959,1178,FALSE,2,homerange,homerange.2,75,10000
105556.19200861074,96271.24101581215,1179,FALSE,2,homerange,homerange.2,75,10000
105614.63211805941,96212.86613294172,1180,FALSE,2,homerange,homerange.2,75,10000
106474.58387943545,95271.24101581215,1181,FALSE,2,homerange,homerange.2,75,10000
106614.63211805941,95105.90962579743,1182,FALSE,2,homerange,homerange.2,75,10000
107255.27719901704,94271.24101581215,1183,FALSE,2,homerange,homerange.2,75,10000
107614.63211805941,93772.25787244136,1184,FALSE,2,homerange,homerange.2,75,10000
107955.29612356646,93271.24101581215,1185,FALSE,2,homerange,homerange.2,75,10000
108561.48034251988,92271.24101581215,1186,FALSE,2,homerange,homerange.2,75,10000
108614.63211805941,92171.63348186595,1187,FALSE,2,homerange,homerange.2,75,10000
109054.4317358723,91271.24101581215,1188,FALSE,2,homerange,homerange.2,75,10000
109498.29104503072,90271.24101581215,1189,FALSE,2,homerange,homerange.2,75,10000
109614.63211805941,89972.86575990867,1190,FALSE,2,homerange,homerange.2,75,10000
109869.97092048352,89271.24101581215,1191,FALSE,2,homerange,homerange.2,75,10000
110155.23176343397,88271.24101581215,1192,FALSE,2,homerange,homerange.2,75,10000
110398.0626447075,87271.24101581215,1193,FALSE,2,homerange,homerange.2,75,10000
110604.96082774979,86271.24101581215,1194,FALSE,2,homerange,homerange.2,75,10000
110614.63211805941,86200.39974488723,1195,FALSE,2,homerange,homerange.2,75,10000
110734.7853043543,85271.24101581215,1196,FALSE,2,homerange,homerange.2,75,10000
110809.51494031282,84271.24101581215,1197,FALSE,2,homerange,homerange.2,75,10000
110837.05747731603,83271.24101581215,1198,FALSE,2,homerange,homerange.2,75,10000
110816.13138177188,82271.24101581215,1199,FALSE,2,homerange,homerange.2,75,10000
110747.82278577023,81271.24101581215,1200,FALSE,2,homerange,homerange.2,75,10000
110630.99605948513,80271.24101581215,1201,FALSE,2,homerange,homerange.2,75,10000
110614.63211805941,80181.94510818909,1202,FALSE,2,homerange,homerange.2,75,10000
110445.37618696452,79271.24101581215,1203,FALSE,2,homerange,homerange.2,75,10000
110224.70624932063,78271.24101581215,1204,FALSE,2,homerange,homerange.2,75,10000
109973.34040606783,77271.24101581215,1205,FALSE,2,homerange,homerange.2,75,10000
109675.95575990107,76271.24101581215,1206,FALSE,2,homerange,homerange.2,75,10000
109614.63211805941,76107.90517209622,1207,FALSE,2,homerange,homerange.2,75,10000
109293.56085078751,75271.24101581215,1208,FALSE,2,homerange,homerange.2,75,10000
108906.47294867456,74271.24101581215,1209,FALSE,2,homerange,homerange.2,75,10000
108614.63211805941,73621.90418127185,1210,FALSE,2,homerange,homerange.2,75,10000
108449.73021712771,73271.24101581215,1211,FALSE,2,homerange,homerange.2,75,10000
107960.50288817036,72271.24101581215,1212,FALSE,2,homerange,homerange.2,75,10000
107614.63211805941,71629.9575300991,1213,FALSE,2,homerange,homerange.2,75,10000
107412.31855937261,71271.24101581215,1214,FALSE,2,homerange,homerange.2,75,10000
106846.11679602339,70271.24101581215,1215,FALSE,2,homerange,homerange.2,75,10000
106614.63211805941,69906.24908436448,1216,FALSE,2,homerange,homerange.2,75,10000
106202.12905891152,69271.24101581215,1217,FALSE,2,homerange,homerange.2,75,10000
105614.63211805941,68336.63363313631,1218,FALSE,2,homerange,homerange.2,75,10000
105570.06722015496,68271.24101581215,1219,FALSE,2,homerange,homerange.2,75,10000
104872.73097588621,67271.24101581215,1220,FALSE,2,homerange,homerange.2,75,10000
104614.63211805941,66918.47945011721,1221,FALSE,2,homerange,homerange.2,75,10000
